"location","date","total_cases","new_cases","total_deaths","new_deaths","new_tests","total_tests","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","hospital_beds_per_thousand","life_expectancy","human_development_index","stringency_index"
"Slovenia",26,165887,1358,3490,22,4982,1112750,0.081,12.3,"tests performed",80181,54168,26013,104,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",27,166473,586,3503,13,4911,1117661,0.08,12.5,"tests performed",80183,54168,26015,2,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",28,166836,363,3522,19,40725,1158386,0.077,13,"tests performed",80239,54191,26048,56,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",29,168486,1650,3541,19,17241,1175627,0.074,13.5,"tests performed",81349,54207,27142,1110,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",30,170101,1615,3564,23,15438,1191065,0.071,14.1,"tests performed",86143,54399,31744,4794,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",31,171340,1239,3580,16,13793,1204858,0.068,14.7,"tests performed",93532,55060,38472,7389,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",32,172299,959,3595,15,18551,1223409,0.063,15.9,"tests performed",99169,55442,43727,5637,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,68.52
"Slovenia",33,173201,902,3612,17,5763,1229172,0.061,16.4,"tests performed",99771,55471,44300,602,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",34,173702,501,3623,11,4112,1233284,0.061,16.4,"tests performed",99771,55471,44300,0,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",35,174000,298,3635,12,12202,1245486,0.068,14.7,"tests performed",100171,55871,44300,400,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",36,174364,364,3654,19,47311,1292797,0.049,20.4,"tests performed",100290,55959,44331,119,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",37,175795,1431,3667,13,28243,1321040,0.045,22.2,"tests performed",103490,58446,45044,3200,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",38,177140,1345,3677,10,25000,1346040,0.042,23.8,"tests performed",111974,65222,46752,8484,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",39,178133,993,3692,15,24457,1370497,0.041,24.4,"tests performed",120480,71989,48491,8506,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",40,179148,1015,3705,13,7899,1378396,0.039,25.6,"tests performed",121378,72699,48679,898,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,72.22
"Slovenia",41,179477,329,3717,12,11379,1389775,0.037,27,"tests performed",121393,72713,48680,15,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,70.37
"Slovenia",42,179780,303,3728,11,45079,1434854,0.033,30.3,"tests performed",121476,72787,48689,83,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",43,180520,740,3733,5,26423,1461277,0.035,28.6,"tests performed",122597,73837,48760,1121,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",44,181606,1086,3745,12,29299,1490576,0.032,31.2,"tests performed",128131,78747,49384,5534,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",45,182484,878,3755,10,25507,1516083,0.031,32.3,"tests performed",137169,87071,50098,9038,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",46,183396,912,3762,7,30781,1546864,0.03,33.3,"tests performed",143909,93215,50694,6740,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",47,184352,956,3769,7,11099,1557963,0.029,34.5,"tests performed",146422,95710,50712,2513,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",48,184767,415,3776,7,10763,1568726,0.029,34.5,"tests performed",146423,95711,50712,1,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"Slovenia",49,185014,247,3784,8,41843,1610569,0.031,32.3,"tests performed",146892,96175,50717,469,2078932,102.619,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25,4.5,81.32,0.917,61.11
"South Africa",46,1500677,1911,48859,151,31638,8838937,0.066,15.2,"people tested",6524,6524,6524,4264,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",47,1502367,1690,48940,81,28722,8867659,0.063,15.9,"people tested",10414,10414,10414,3890,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",48,1503796,1429,49053,113,24856,8892515,0.061,16.3,"people tested",15388,15388,15388,4974,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",49,1504588,792,49150,97,15342,8907857,0.06,16.7,"people tested",23059,23059,23059,7671,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",50,1505586,998,49413,263,25093,8932950,0.059,17.1,"people tested",32315,32315,32315,9256,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",51,1507448,1862,49523,110,34510,8967460,0.057,17.7,"people tested",41809,41809,41809,9494,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",52,1509124,1676,49667,144,31862,8999322,0.054,18.5,"people tested",52647,52647,52647,10838,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",53,1510778,1654,49784,117,28752,9028074,0.053,18.7,"people tested",63648,63648,63648,11001,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",54,1512225,1447,49941,157,26569,9054643,0.053,19,"people tested",67303,67303,67303,3655,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"South Africa",55,1513393,1168,49993,52,22836,9077479,0.052,19.3,"people tested",70527,70527,70527,3224,59308690,46.754,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,2.32,64.13,0.709,48.15
"Switzerland",41,540727,0,9765,10,6587,4100458,0.048,20.8,"tests performed",541722,439790,101932,35177,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",42,543207,2480,9776,11,22742,4123200,0.047,21.3,"tests performed",553019,445402,107617,11297,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",43,544282,1075,9817,41,23485,4146685,0.045,22.2,"tests performed",565685,451612,114073,12666,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",44,545535,1253,9849,32,22198,4168883,0.046,21.7,"tests performed",611362,474223,137139,45677,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",45,546754,1219,9876,27,23121,4192004,0.045,22.2,"tests performed",625114,480390,144724,13752,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",46,547775,1021,9883,7,21939,4213943,0.046,21.7,"tests performed",636651,484873,151778,11537,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",47,547775,0,9886,3,10866,4224809,0.046,21.7,"tests performed",639283,485473,153810,2632,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",48,547775,0,9887,1,5808,4230617,0.046,21.7,"tests performed",672979,500184,172795,33696,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",49,550224,2449,9907,20,18941,4249558,0.048,20.8,"tests performed",682172,503309,178863,9193,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",50,551355,1131,9930,23,20444,4270002,0.049,20.4,"tests performed",693547,507588,185959,11375,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",51,552698,1343,9942,12,19891,4289893,0.048,20.8,"tests performed",747667,527228,220439,54120,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",52,553867,1169,9954,12,23733,4313626,0.049,20.4,"tests performed",758253,530578,227675,10586,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",53,554932,1065,9961,7,23016,4336642,0.048,20.8,"tests performed",767797,533757,234040,9544,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",54,554932,0,9966,5,11701,4348343,0.048,20.8,"tests performed",769433,534483,234950,1636,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",55,554932,0,9966,0,6188,4354531,0.048,20.8,"tests performed",805493,546385,259108,36060,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,60.19
"Switzerland",56,557492,2560,9988,22,20185,4374716,0.047,21.3,"tests performed",816351,552102,264249,10858,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,56.48
"Switzerland",57,558622,1130,10005,17,23120,4397836,0.046,21.7,"tests performed",827534,558230,269304,11183,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,56.48
"Switzerland",58,559845,1223,10014,9,21786,4419622,0.046,21.7,"tests performed",882184,582436,299748,54650,8654618,214.243,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,4.53,83.78,0.955,56.48
"Turkey",39,2572190,7763,27284,97,129630,31289306,0.059,17,"tests performed",3404354,3067822,336532,558229,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,69.44
"Turkey",40,2579896,7706,27377,93,123305,31412611,0.06,16.8,"tests performed",3709896,3253005,456891,305542,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,69.44
"Turkey",41,2586183,6287,27471,94,104108,31516719,0.061,16.5,"tests performed",3825101,3336164,488937,115205,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,69.44
"Turkey",42,2594128,7945,27562,91,116452,31633171,0.062,16.1,"tests performed",4182027,3608148,573879,356926,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",43,2602034,7906,27652,90,115794,31748965,0.063,15.9,"tests performed",4630784,3984622,646162,448757,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",44,2609359,7325,27738,86,117121,31866086,0.063,15.9,"tests performed",5223602,4477432,746170,592818,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",45,2616600,7241,27821,83,115406,31981492,0.063,15.8,"tests performed",5895295,5028179,867116,671693,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",46,2624019,7419,27903,82,116674,32098166,0.064,15.6,"tests performed",6361699,5384983,976716,466404,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",47,2631876,7857,27983,80,118911,32217077,0.065,15.5,"tests performed",6533510,5503094,1030416,171811,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",48,2638422,6546,28060,77,101105,32318182,0.065,15.3,"tests performed",6571830,5517993,1053837,38320,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",49,2646526,8104,28138,78,118816,32436998,0.065,15.3,"tests performed",6837302,5738471,1098831,265472,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",50,2655633,9107,28213,75,123734,32560732,0.066,15.1,"tests performed",7289498,6106522,1182976,452196,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",51,2665194,9561,28285,72,124015,32684747,0.068,14.7,"tests performed",7619695,6352410,1267285,330197,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",52,2674766,9572,28358,73,126527,32811274,0.07,14.3,"tests performed",7979726,6582239,1397487,360031,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",53,2683971,9205,28432,74,128387,32939661,0.071,14,"tests performed",8298805,6745147,1553658,319079,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",54,2693164,9193,28503,71,125716,33065377,0.072,13.8,"tests performed",8514775,6854642,1660133,215970,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"Turkey",55,2701588,8424,28569,66,109639,33175016,0.074,13.6,"tests performed",8547875,6869923,1677952,33100,84339067,104.914,31.6,8.153,5.061,25129.341,171.285,12.13,14.1,41.1,2.81,77.69,0.82,72.22
"United Arab Emirates",6,230578,2876,708,6,171951,22410465,0.016,63.2,"tests performed",1086568,836568,250000,66219,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,1.2,77.97,0.89,45.37
"United Arab Emirates",50,375535,3005,1145,5,175284,29691842,0.017,59.9,"tests performed",5668264,3480415,2187849,110471,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,1.2,77.97,0.89,55.56
"United Kingdom",7,3127647,46275,82096,529,536947,58297536,0.102,9.8,"tests performed",2843815,2431648,412167,165844,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",8,3173295,45648,83342,1246,584760,58891289,0.096,10.5,"tests performed",3067541,2639309,428232,223726,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",9,3220957,47662,84910,1568,628556,59538320,0.09,11.1,"tests performed",3356229,2918252,437977,288688,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",10,3269761,48804,86163,1253,695148,60242686,0.088,11.4,"tests performed",3678180,3234946,443234,321951,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",11,3325646,55885,87448,1285,596727,60848505,0.086,11.6,"tests performed",4023705,3576263,447442,345525,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",12,3367074,41428,88747,1299,491137,61349606,0.083,12,"tests performed",4322456,3872394,450062,298751,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",13,3405744,38670,89429,682,417329,61774304,0.081,12.4,"tests performed",4514802,4062501,452301,192346,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",14,3443354,37610,90031,602,556689,62357805,0.078,12.9,"tests performed",4723443,4266577,456866,208641,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",15,3476808,33454,91643,1612,579194,62956912,0.075,13.4,"tests performed",5070365,4609740,460625,346922,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",16,3515800,38992,93469,1826,640856,63623219,0.072,13.9,"tests performed",5437284,4973248,464036,366919,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",17,3553777,37977,94765,1296,665330,64303048,0.07,14.3,"tests performed",5849899,5383103,466796,412615,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",18,3594098,40321,96166,1401,629416,64951149,0.065,15.3,"tests performed",6329968,5861351,468617,480069,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",19,3627750,33652,97518,1352,484485,65442601,0.064,15.7,"tests performed",6822981,6353321,469660,493013,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",20,3657861,30111,98129,611,412204,65861305,0.062,16.2,"tests performed",7044048,6573570,470478,221067,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",21,3680105,22244,98723,594,542893,66422967,0.058,17.2,"tests performed",7325773,6853327,472446,281725,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",22,3700272,20167,100359,1636,596845,67040373,0.055,18.3,"tests performed",7638543,7164387,474156,312770,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",23,3725641,25369,102085,1726,771710,67828936,0.05,20,"tests performed",7953250,7476765,476485,314707,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",24,3754452,28811,103324,1239,753031,68606924,0.047,21.4,"tests performed",8369438,7891184,478254,416188,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",25,3783597,29145,104572,1248,662675,69288509,0.044,22.9,"tests performed",8859372,8378940,480432,489934,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",26,3806997,23400,105777,1205,439006,69736280,0.042,24,"tests performed",9468382,8977329,491053,609010,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",27,3828187,21190,106367,590,574012,70340312,0.038,26.3,"tests performed",9790576,9296367,494209,322194,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",28,3846855,18668,106774,407,643204,71011933,0.036,27.5,"tests performed",10143511,9646715,496796,352935,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",29,3863761,16906,108225,1451,606382,71642534,0.036,28.1,"tests performed",10520433,10021471,498962,376922,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",30,3882976,19215,109547,1322,801949,72464146,0.034,29.5,"tests performed",10992444,10490487,501957,472011,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",31,3903710,20734,110462,915,783851,73277874,0.032,31.3,"tests performed",11477040,10971047,505993,484596,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",32,3922914,19204,111477,1015,671585,73971219,0.03,33.6,"tests performed",11975267,11465210,510057,498227,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",33,3941277,18363,112305,828,454008,74437279,0.029,35,"tests performed",12526737,12015018,511719,551470,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",34,3957181,15904,112681,376,584933,75043566,0.027,36.5,"tests performed",12806587,12294006,512581,279850,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",35,3971319,14138,113014,333,616718,75693515,0.027,37.6,"tests performed",13162878,12646486,516392,356291,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",36,3983760,12441,114066,1052,579266,76297866,0.026,38.8,"tests performed",13577851,13058298,519553,414973,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",37,3996837,13077,115068,1002,763311,77090265,0.025,40.6,"tests performed",14033555,13509108,524447,455704,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",38,4010380,13543,115748,680,730223,77862609,0.023,43,"tests performed",14542318,14012224,530094,508763,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
"United Kingdom",39,4025578,15198,116507,759,626243,78511498,0.023,44.2,"tests performed",15091696,14556827,534869,549378,67886004,272.898,40.8,18.517,12.527,39753.244,122.137,4.28,20,24.7,2.54,81.32,0.932,87.96
