"date","approx_percentage_new_positive_tests","approx_percentage_total_positve_tests","tests_per_case","percentage_vaccinated","percentage_fully_vaccinated","percentage_new_vaccinated","population_density","percentage_population_over_65","gdp_per_capita","percentage_cardiovascular_death","diabetes_prevalence","hospital_beds_per_100","life_expectancy","human_development_index","stringency_index","percentage_avg_new_deaths_by_country","percentage_total_deaths","perecentage_new_deaths"
28,0.00367883199233671,3.45594461952329,8.2,3.10918955828462,0.639619679751438,0.154743175399198,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,76.85,0.000403454972461779,0.0956560151061859,0.000348274807744509
29,0.0145258664739338,3.41381565616897,8.3,3.1728562723929,0.719151091072199,0.143198125429041,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,76.85,0.000403454972461779,0.0962330076981208,0.000576992591934933
30,0.0155390342765828,3.34400929904133,8.5,3.22376157376965,0.790245935035208,0.122000145339756,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,76.85,0.000403454972461779,0.0966852451350428,0.000452237436921974
42,0.00373924987428319,3.60121714767923,8.3,3.62280653147297,2.36082496841355,0.193043007988177,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,62.96,0.000403454972461779,0.101077666217791,0.000410652385250988
43,0.0149568955345036,3.5864119180263,8.3,3.72055739355708,2.50206859641406,0.238994490084616,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,62.96,0.000403454972461779,0.101498714865959,0.000421048648168735
44,0.0166127914995164,3.48347764559161,8.6,3.82025755493827,2.6275462916998,0.225177856666931,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,62.96,0.000403454972461779,0.10182099901641,0.000322284150450143
45,0.0167851979256129,3.53029282322059,8.6,3.9181071815201,2.7366862598103,0.206989594692334,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,62.96,0.000403454972461779,0.10219006634999,0.000369067333580002
46,0.0161852763758128,3.5163046566629,8.6,4.00900690634142,2.84397569312145,0.198189158132461,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,62.96,0.000403454972461779,0.102600718735241,0.000410652385250988
47,0.0170709963913532,3.29087188362922,9.3,4.09876824037324,2.92535763924157,0.171143280151943,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,62.96,0.000403454972461779,0.102897012228396,0.000296293493155776
48,0.00768111251657034,3.48137921190297,8.8,4.1746089783582,2.99477348674336,0.145256585486755,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,73.15,0.000403454972461779,0.103167315064258,0.00027030283586141
49,0.00378613182191077,3.54624217200388,8.6,4.25959322957932,3.06502623341003,0.155236997887791,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,73.15,0.000403454972461779,0.103411627242825,0.000244312178567044
50,0.014843155220052,3.71394059325858,8.3,4.35010829267268,3.12705033797731,0.152539167660636,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,73.15,0.000403454972461779,0.104030204886431,0.000618577643605919
51,0.030808987278197,3.25364999795713,9.6,4.44490661608815,3.17892768993686,0.146675675375027,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,73.15,0.000403454972461779,0.104409668482928,0.000379463596497749
54,0.017956778784471,4.62340778894256,6.8,4.70504710494747,3.2051366687525,0.0816314564301458,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,73.15,0.000403454972461779,0.105454492906162,0.000280699098779156
55,0.0101576219006011,4.72728313629469,6.6,4.76024606290924,3.20782410271674,0.0578863919260127,85.129,9.27866465408878e-05,23313.199,0.370946,9.74,0.6892,76.05,0.828,73.15,0.000403454972461779,0.105781975188071,0.000327482281909016
14,0.099932248317335,5.31410641684813,14.9,1.31581863502797,0.0106600376618032,0.16425982431452,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0645829773118865,0.000952443227515059
15,0.11757142362605,4.87647269244528,16.7,1.45300709222196,0.0191038131980424,0.145632232730235,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0666160772783129,0.00203309996642638
16,0.119754826460265,4.42730570478692,18.9,1.58155029550467,0.0349290237475234,0.144368413832186,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.068447698869688,0.00183162159137511
17,0.16753036782808,3.50889316389368,25,1.7037377718653,0.0467979316596342,0.134056384272745,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0696199366881681,0.00117223781848007
18,0.1517116045866,2.95882613570155,31.2,1.82530249688487,0.0492339883761631,0.124000781736095,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0713233447681469,0.00170340807997886
19,0.312059781198148,2.34625274949296,45.5,1.83035777247706,0.0492339883761631,0.00505527559219531,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0726237960980233,0.00130045132987633
20,0.153910411358398,2.18021960410232,52.6,1.83035777247706,0.0492339883761631,0,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0745103663371396,0.00188657023911637
21,0.076803611518189,2.02752641518869,58.8,1.95249030018996,0.0912330714663944,0.164131610803124,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0745103663371396,0
22,0.0570021153397759,1.96526227081148,62.5,2.08019095754063,0.0959220227403147,0.132389608624593,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0780270797925798,0.00351671345544022
23,0.0273934394611516,1.99265571027263,62.5,2.20457637981091,0.100904033468855,0.129367432998824,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0798770175998687,0.00184993780728886
24,0.0261502629384376,2.14334695510311,58.8,2.35751678269074,0.128781314089584,0.180817683500551,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0807928283955563,0.000915810795687557
25,0.0538670385591146,2.32329322631535,55.6,2.53087976631439,0.171531362032279,0.21611303156635,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0823313905323114,0.0015385621367551
26,0.166226619579339,2.7476635377075,50,2.55632099021859,0.171586310680021,0.0254961725519416,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0836135256462739,0.00128213511396258
27,0.110047085496249,3.1324769769745,45.5,2.55839072261685,0.174663434953531,0.00514685667176407,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0850238742716328,0.00141034862535884
28,0.0899893820896348,3.36485167619934,43.5,2.72050754966946,0.227945307046633,0.215398699145713,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0862876931696816,0.00126381889804883
29,0.0627860832658839,3.57393565843041,41.7,2.88191004430143,0.291044670869506,0.224501858454848,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0876247769313854,0.00133708376170383
30,0.0494849937990451,3.62342065222946,41.7,3.05362456849285,0.333721453948546,0.214391307270457,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0895479796023293,0.00192320267094387
31,0.0526023404827019,3.82699885322172,40,3.21608940364782,0.435394768485778,0.264138149692205,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0911414903868257,0.00159351078449635
32,0.104551891030238,3.77847079012309,41.7,3.36957929300506,0.55747234755093,0.275567468422386,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0924968903644433,0.00135539997761758
33,0.254680498340276,3.56084243969798,47.6,3.40782355183297,0.5702204338269,0.0509923451038832,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0940537687171121,0.00155687835266885
34,0.147465026559429,3.70830746625741,47.6,3.41112047069744,0.5702204338269,0.00329691886447521,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,73.15,0.00161693850252557,0.0952260065355922,0.00117223781848007
35,0.111358196863788,3.64307959329942,50,3.54656888737963,0.641397248867737,0.206625231723027,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.0965447740813822,0.00131876754579008
36,0.0672856265510401,3.52821124018548,52.6,3.68062527165238,0.779501516857421,0.272160652262428,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.0985778740478086,0.00203309996642638
37,0.0504009694406759,3.57861220962616,52.6,3.80068806696702,0.898666817592286,0.239228096049504,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.100775819957459,0.00219794590965014
38,0.0511088179208787,3.62972102754704,52.6,3.93236334317097,1.01957215883896,0.252580617450628,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.103101979378505,0.00232615942104639
39,0.100362825921035,3.53904590464981,55.6,4.07330662462729,1.13666772717557,0.258038849792926,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.105006865833535,0.00190488645503012
40,0.220333417404764,3.75937932205457,55.6,4.14719423962336,1.14434222164343,0.0815621094639338,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.106453846890722,0.00144698105718634
41,0.112651101912707,3.87203042396728,55.6,4.34140107695686,1.14809704590575,0.197961661595822,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.107790930652425,0.00133708376170383
42,0.0789612068041812,3.95099163077146,55.6,4.46195841010117,1.27259236547152,0.245052652710076,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.109018117118647,0.00122718646622133
43,0.056939437248919,4.00793106802038,55.6,4.55326474643122,1.38886370409201,0.207577674950542,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.111051217085073,0.00203309996642638
44,0.0457935436437877,4.05372461166417,55.6,4.65506627447985,1.49982334009751,0.212761164054133,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.112974419756017,0.00192320267094387
45,0.0528291685005778,4.10655378016475,55.6,4.73778230554635,1.62065541648053,0.203548107449516,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.114860989995133,0.00188657023911637
46,0.10558085940784,4.21213463957259,55.6,4.85368731984857,1.74601159819424,0.24126119601593,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.11630797105232,0.00144698105718634
47,0.237268041152141,4.44940268072473,55.6,4.972944201663,1.75119508729783,0.124440370918025,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.117663371029937,0.00135539997761758
48,0.101292557040817,4.55069523776555,55.6,5.08862942137425,1.75119508729783,0.115685219711252,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.119146984518951,0.00148361348901384
49,0.080509586432666,4.8840212262963,52.6,5.18889238728613,1.87739381494358,0.226461693557619,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.120465752064741,0.00131876754579008
50,0.0610454932676001,4.9450667195639,52.6,5.30221481514451,1.9975665075537,0.2334951204685,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.122187476360634,0.00172172429589261
51,0.0517303603916959,4.99679707995559,52.6,5.41694759162824,2.12248310008548,0.23964936901552,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.124092362815664,0.00190488645503012
52,0.0591230965101564,5.05592017646575,52.6,5.47596243930235,2.26643024095165,0.202961988540276,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.125630924952419,0.0015385621367551
53,0.116687464729837,5.17260764119559,52.6,5.54778032190017,2.43243010577798,0.237817747424145,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.12759076005519,0.00195983510277137
54,0.244873373588713,5.14523850735295,55.6,5.64654135810711,2.44862164064573,0.114952571074702,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.129587227589789,0.00199646753459887
55,0.109108892284715,5.25434739963767,55.6,5.73682198634599,2.44862164064573,0.0902806282388794,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.131675276203957,0.00208804861416763
56,0.0773180224421267,5.33166542207979,55.6,5.84547377914637,2.61722240813181,0.277252560286451,113.128,0.00027602537382023,30155.152,0.287959,7.29,0.582,77.54,0.86,71.3,0.00161693850252557,0.133158889692971,0.00148361348901384
14,0.101094215683822,6.19100769048723,7.4,2.3215285540845,0.00793676753255999,0.0109190680599462,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,74.07,0.000807038314758625,0.154213798238711,0.00125064215664582
15,0.0794280428604688,6.08699846844437,7.6,2.34812875072393,0.0857651909730573,0.104428620079926,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,74.07,0.000807038314758625,0.155416338773947,0.00120254053523636
16,0.0751236692686437,5.92979395189453,7.9,2.4044557493944,0.248444874579832,0.219006682277246,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,74.07,0.000807038314758625,0.156666980930593,0.00125064215664582
17,0.0741903054068146,6.00398425730135,7.9,2.46621823128414,0.410403033865466,0.223720641175373,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,74.07,0.000807038314758625,0.157965724708649,0.00129874377805527
18,0.0758317732374123,5.93686402441253,8.1,2.52422878670394,0.457013505011227,0.104621026565563,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,74.07,0.000807038314758625,0.159168265243885,0.00120254053523636
19,0.0186310567156598,5.95549508112819,8.1,2.53529215962812,0.480246588151993,0.034296456064941,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.160130297672074,0.000962032428189089
20,0.0168846792487681,5.87554244198463,8.3,2.53606178557067,0.486644103799451,0.00716714159000872,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.161621447935767,0.00149115026369309
21,0.171881379477539,4.59067776146598,11,2.53615798881349,0.486884611906498,0.000336711349866181,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.162535378742547,0.000913930806779635
22,0.0719219291443876,4.5112586655071,11.4,2.54039093149752,0.568849774788209,0.0861981055657424,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.163834122520602,0.00129874377805527
23,0.060977319123473,4.52097168161344,11.5,2.5535226741423,0.793099533799085,0.237381501655658,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.164748053327382,0.000913930806779635
24,0.0546528217373151,4.47169411986539,11.8,2.57824690754676,1.0556862850733,0.287310984678672,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.165854390619799,0.00110633729241745
25,0.0555362080144998,4.3694058295317,12.2,2.60532812040028,1.2465054172046,0.217900344984829,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.166816423047988,0.000962032428189089
26,0.0194110245068141,4.33553141709301,12.3,2.60556862850733,1.25126747772414,0.00500256862658327,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.167874658718996,0.001058235671008
27,0.0188981650193465,4.30090450288898,12.5,2.60556862850733,1.25136368096696,9.62032428189089e-05,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.168499979797319,0.000625321078322908
28,0.150838266956303,4.29045885098695,13,2.60667496579975,1.25295103447347,0.00269369079892945,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.169413910604099,0.000913930806779635
29,0.0613696840493099,4.18466780058222,13.5,2.6074445917423,1.30557420829541,0.0533927997644945,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.170327841410878,0.000913930806779635
30,0.0527240910236602,4.06774319698768,14.1,2.61668010305291,1.52693787002172,0.230599173036925,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.171434178703296,0.00110633729241745
31,0.0451156651588412,3.94098238903437,14.7,2.64847527480456,1.85056557886453,0.355422880594459,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.172203804645847,0.000769625942551272
32,0.0562169902623078,3.70742126245591,15.9,2.66685009418297,2.10333959937122,0.271148839885095,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,68.52,0.000807038314758625,0.172925328966989,0.000721524321141817
33,0.0169097882951439,3.60663513765722,16.4,2.66824504120385,2.13090182843883,0.0289571760884916,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.17374305653095,0.000817727563960726
34,0.0120654259013763,3.6187005635586,16.4,2.66824504120385,2.13090182843883,0,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.174272174366454,0.000529117835503999
35,0.0399116469417951,4.07387293090876,14.7,2.68748568976763,2.13090182843883,0.0192406485637818,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.174849393823367,0.000577219456913454
36,0.111511054714632,3.04709596081065,20.4,2.69171863245166,2.13239297870253,0.00572409294772508,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.175763324630147,0.000913930806779635
37,0.061134034206025,2.85948746760356,22.2,2.81134736489698,2.16668943476747,0.153925188510254,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.17638864570847,0.000625321078322908
38,0.0505067024799272,2.71936167224325,23.8,3.13728395156744,2.24884700413482,0.408094156037812,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.176869661922564,0.000481016214094545
39,0.0482332755472521,2.70284824130852,24.4,3.46278762364522,2.33249572376586,0.40915239170882,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.177591186243706,0.000721524321141817
40,0.014818233593018,2.58582021922795,25.6,3.49693977484593,2.34153882859083,0.0431952560256901,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,72.22,0.000807038314758625,0.178216507322029,0.000625321078322908
41,0.0202518889506727,2.47346594309001,27,3.49761319754566,2.34158693021224,0.000721524321141817,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,70.37,0.000807038314758625,0.178793726778942,0.000577219456913454
42,0.0715563087200543,2.27762052823277,30.3,3.50117271752996,2.34201984480493,0.00399243457698472,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.179322844614446,0.000529117835503999
43,0.0444846199875705,2.46014275599202,28.6,3.55167942000989,2.345435059925,0.0539219175999985,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.179563352721494,0.000240508107047272
44,0.0450985409816194,2.29437191788861,31.2,3.78785838113031,2.3754504716845,0.266194372879921,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.180140572178407,0.000577219456913454
45,0.0380347697760196,2.26070756523061,32.3,4.18825627774261,2.40979502937085,0.434742454298649,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.180621588392502,0.000481016214094545
46,0.0444184802581325,2.23219999499743,33.3,4.4837926396823,2.43846359573088,0.324204928299723,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.180958299742368,0.000336711349866181
47,0.0154825169846825,2.1732758454822,34.5,4.60380618509889,2.43932942491625,0.120879374601959,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.181295011092234,0.000336711349866181
48,0.0150138147856688,2.18828966026787,34.5,4.6038542867203,2.43932942491625,4.81016214094545e-05,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.1816317224421,0.000336711349866181
49,0.0623942004837099,2.40160038904591,32.3,4.62617343905428,2.4395699330233,0.0225596604410341,102.619,0.000916913107307021,31400.84,0.153493,7.25,0.45,81.32,0.917,61.11,0.000807038314758625,0.182016535413376,0.000384812971275636
46,0.00352074544219405,0.983616131126822,15.2,0.0110000743567258,0.0110000743567258,0.00718950292107278,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.082380845032996,0.000254600126895401
47,0.00305096268354604,0.941957269668239,15.9,0.0175589782880047,0.0175589782880047,0.00655890393127887,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0825174186109995,0.000136573578003493
48,0.00255648202649561,0.914610346308442,16.3,0.0259456076335525,0.0259456076335525,0.00838662934554785,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0827079471827822,0.000190528571782651
49,0.0015520828397997,0.901168816913676,16.7,0.03887963129855,0.03887963129855,0.0129340236649975,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0828714982576752,0.000163551074893072
50,0.00249623958984763,0.88864557622163,17.1,0.0544861132491714,0.0544861132491714,0.0156064819506214,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0833149408627977,0.000443442605122453
51,0.0033166640504115,0.861838661417071,17.7,0.0704938854660253,0.0704938854660253,0.0160077722168539,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0835004111539135,0.000185470291115855
52,0.0029010048948982,0.819379736763702,18.5,0.0887677674216038,0.0887677674216038,0.0182738819555785,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0837432086259197,0.00024279747200621
53,0.00256936378126039,0.806775401716005,18.7,0.107316482626745,0.107316482626745,0.0185487152051411,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0839404815719248,0.000197272946005046
54,0.00237428444297117,0.809149686158976,19,0.113479154572458,0.113479154572458,0.00616267194571318,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0842051982601538,0.000264716688228993
55,0.00200218888665388,0.795884899835083,19.3,0.118915120195708,0.118915120195708,0.00543596562325015,46.754,9.01048396111936e-06,12294.876,0.20038,5.52,0.232,64.13,0.709,48.15,0.000216663021894431,0.0842928751250449,8.76768648911315e-05
41,0.00365326349470306,2.27418453362124,20.8,5.08156454738961,1.17777584175292,0.406453525736202,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.11282993657259,0.000115545249946329
42,0.0123503313491133,2.23915602051991,21.3,5.14640854165949,1.24346331634741,0.130531468864368,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.112957036347531,0.000127099774940962
43,0.0122111108774529,2.15608389648162,22.2,5.21816214187616,1.31805932971276,0.146349613582021,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.113430771872311,0.00047373552477995
44,0.0117984179082196,2.21579528986721,21.7,5.47942150652981,1.58457600323896,0.527776038179848,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.11380051667214,0.000369744799828254
45,0.0120218477580409,2.17964767480205,22.2,5.55067826217171,1.67221707532326,0.158897827726192,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114112488846995,0.000311972174855089
46,0.0116607572974336,2.23974504709509,21.7,5.60247719772265,1.7537226946354,0.13330455486308,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114193370521957,8.08816749624305e-05
47,0.00577536755521734,2.24552041465031,21.7,5.60940991271943,1.77720148942449,0.0304115097858739,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114228034096941,3.46635749838988e-05
48,0.00308699933376609,2.24860741398407,21.7,5.77938852991547,1.9965641464476,0.389341274219151,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114239588621936,1.15545249946329e-05
49,0.0105050043803204,2.35687795810283,20.8,5.8154964205237,2.06667700411503,0.10622074827566,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114470679121828,0.000231090499892658
50,0.0115748147405235,2.4175543969705,20.4,5.86493823297574,2.14866791347694,0.13143272181395,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114736433196705,0.000265754074876557
51,0.0110318907200757,2.37924844285444,20.8,6.09186910387033,2.54706793529189,0.625330892709534,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.114875087496641,0.000138654299935595
52,0.0134369535431835,2.44225307229042,20.4,6.13057676260235,2.63067647815305,0.122316201593184,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.115013741796576,0.000138654299935595
53,0.0127650694692706,2.4051762423252,20.8,6.16730859756029,2.70422102974389,0.110276386548777,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.115094623471539,8.08816749624305e-05
54,0.00648957585418559,2.41166581817938,20.8,6.17569718270639,2.71473564748901,0.0189032028912195,214.243,0.000213019222801053,57410.166,0.099739,5.59,0.453,83.78,0.955,60.19,0.000166256776311663,0.115152396096512,5.77726249731646e-05
